Spot_Price,STRIKE,DTE,DTB3,C_IV,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_LAST,C_BID,C_ASK,QUOTE_DATE,EXPIRE_DATE,BS_Call_Price,Percentage_Change
4016.219970703125,4200.0,7.0,4.56,0.16115,0.02983,0.00075,0.39842,-0.37792,0.02545,0.93,1.05,1.1,2023-01-25, 2023-02-01,0.8522578369845917,-11.428571428571429
4016.219970703125,4250.0,7.0,4.56,0.16692,0.01062,0.0003,0.16569,-0.15231,0.00909,0.25,0.3,0.4,2023-01-25, 2023-02-01,0.2521607540945965,-16.666666666666664
4016.219970703125,4300.0,7.0,4.56,0.17557,0.00429,0.00013,0.07005,-0.06393,0.0038,0.15,0.1,0.15,2023-01-25, 2023-02-01,0.0843918919384947,49.999999999999986
4016.219970703125,4400.0,7.0,4.56,0.19755,0.00126,-1e-05,0.01647,-0.0157,0.00114,0.05,0.0,0.05,2023-01-25, 2023-02-01,0.0144102061890514,inf
4016.219970703125,4600.0,7.0,4.56,0.28516,0.00044,3e-05,0.01213,-0.01602,0.00082,0.05,0.0,0.05,2023-01-25, 2023-02-01,0.0138922835486925,inf
4016.219970703125,4800.0,7.0,4.56,0.36647,0.0008,-3e-05,0.00998,-0.01655,0.00047,0.05,0.0,0.05,2023-01-25, 2023-02-01,0.0132551976332262,inf
4060.429931640625,2000.0,7.0,4.55,3.58523,0.88437,0.0,0.67392,-0.61813,0.05248,1971.8,2057.7,2063.9,2023-01-26, 2023-02-02,2109.857238098297,-4.174563833406224
4060.429931640625,3450.0,7.0,4.55,0.64521,0.94678,0.0001,0.52958,-0.32026,0.08911,521.12,608.0,613.0,2023-01-26, 2023-02-02,617.8248506887326,-14.289473684210527
4060.429931640625,3575.0,7.0,4.55,0.50593,0.95224,0.00013,0.49707,-0.52034,0.11063,337.57,483.2,488.2,2023-01-26, 2023-02-02,492.0798479149098,-30.13865894039735
4060.429931640625,3640.0,7.0,4.55,0.43876,0.9544,0.00026,0.48094,-0.6195,0.12548,278.16,418.3,423.3,2023-01-26, 2023-02-02,426.8271690488059,-33.50227109729859
4060.429931640625,3680.0,7.0,4.55,0.39866,0.95608,0.00028,0.47514,-0.72011,0.14119,357.63,378.4,383.4,2023-01-26, 2023-02-02,386.70164095348446,-5.488900634249467
4060.429931640625,3690.0,7.0,4.55,0.38223,0.95912,0.00028,0.44488,-0.42012,0.11842,347.71,368.4,372.8,2023-01-26, 2023-02-02,376.4013372143809,-5.616178067318132
4060.429931640625,3775.0,7.0,4.55,0.31416,0.95399,0.00057,0.52058,-0.80352,0.21021,187.83,284.1,288.7,2023-01-26, 2023-02-02,291.8706851310658,-33.885955649419216
4060.429931640625,3800.0,7.0,4.55,0.28299,0.95748,0.0006,0.47605,-0.64216,0.19155,150.98,258.7,263.4,2023-01-26, 2023-02-02,266.4652521266257,-41.63896405102435
4060.429931640625,3810.0,7.0,4.55,0.28761,0.94769,0.00069,0.58932,-0.80708,0.25653,130.53,249.5,254.1,2023-01-26, 2023-02-02,257.22217508628546,-47.68336673346693
4060.429931640625,3820.0,7.0,4.55,0.29048,0.93715,0.00087,0.69329,-0.97217,0.30587,120.64,240.3,244.9,2023-01-26, 2023-02-02,248.00455528598692,-49.79608822305452
4060.429931640625,3825.0,7.0,4.55,0.28696,0.93552,0.00091,0.71004,-0.98328,0.31335,205.27,235.4,240.0,2023-01-26, 2023-02-02,243.09814975521655,-12.79949022939677
4060.429931640625,3830.0,7.0,4.55,0.26514,0.9485,0.00084,0.57767,-0.70916,0.25376,129.77,229.3,233.9,2023-01-26, 2023-02-02,237.01746206489315,-43.406018316615786
4060.429931640625,3840.0,7.0,4.55,0.26869,0.93597,0.001,0.70266,-0.892,0.30996,115.27,220.2,224.7,2023-01-26, 2023-02-02,227.85739321116125,-47.65213442325159
4060.429931640625,3845.0,7.0,4.55,0.25888,0.93946,0.00093,0.67105,-0.81095,0.29726,113.97,214.7,219.6,2023-01-26, 2023-02-02,222.5257993313949,-46.91662785281788
4060.429931640625,3850.0,7.0,4.55,0.25432,0.93873,0.00098,0.67864,-0.80073,0.30071,120.15,209.9,214.4,2023-01-26, 2023-02-02,217.54567722842057,-42.75845640781324
4060.429931640625,3855.0,7.0,4.55,0.24994,0.93828,0.00101,0.68562,-0.79096,0.30291,145.4,205.1,209.2,2023-01-26, 2023-02-02,212.5789239484593,-29.107752315943436
4060.429931640625,3860.0,7.0,4.55,0.24691,0.93471,0.00109,0.71422,-0.81537,0.31407,110.75,200.3,204.3,2023-01-26, 2023-02-02,207.70811198002548,-44.70793809286071
4060.429931640625,3865.0,7.0,4.55,0.24834,0.92746,0.00122,0.77883,-0.90678,0.33833,135.7,195.5,200.0,2023-01-26, 2023-02-02,203.173298046504,-30.588235294117656
4060.429931640625,3870.0,7.0,4.55,0.24662,0.92347,0.00125,0.81818,-0.95108,0.35191,84.7,190.8,195.2,2023-01-26, 2023-02-02,198.427740554946,-55.60796645702306
4060.429931640625,3875.0,7.0,4.55,0.25639,0.90647,0.00133,0.9616,-1.21026,0.39612,100.23,187.2,191.5,2023-01-26, 2023-02-02,194.6789656223532,-46.45833333333333
4060.429931640625,3880.0,7.0,4.55,0.24344,0.91282,0.00136,0.90421,-1.05334,0.37789,170.59,181.5,185.7,2023-01-26, 2023-02-02,189.00417262429983,-6.011019283746554
4060.429931640625,3885.0,7.0,4.55,0.25175,0.89616,0.00141,1.03679,-1.29589,0.41482,166.06,177.8,182.1,2023-01-26, 2023-02-02,185.22932053010345,-6.602924634420702
4060.429931640625,3890.0,7.0,4.55,0.2362,0.90611,0.00151,0.95942,-1.08905,0.3923,156.36,172.0,175.8,2023-01-26, 2023-02-02,179.28123212543733,-9.093023255813945
4060.429931640625,3900.0,7.0,4.55,0.23464,0.8922,0.00159,1.0717,-1.23911,0.41891,140.93,162.7,167.0,2023-01-26, 2023-02-02,170.13460364924458,-13.380454824830966
4060.429931640625,3905.0,7.0,4.55,0.24492,0.87292,0.00166,1.21024,-1.50756,0.44868,132.27,159.7,163.4,2023-01-26, 2023-02-02,166.78164634938776,-17.175954915466487
4060.429931640625,3910.0,7.0,4.55,0.2297,0.88013,0.00169,1.15441,-1.32175,0.43541,53.5,153.4,157.6,2023-01-26, 2023-02-02,160.74272552803313,-65.12385919165581
4060.429931640625,3915.0,7.0,4.55,0.22858,0.87313,0.00185,1.20414,-1.37969,0.44442,51.4,149.1,152.8,2023-01-26, 2023-02-02,156.22006416196018,-65.52649228705566
4060.429931640625,3920.0,7.0,4.55,0.22286,0.87051,0.00186,1.22634,-1.37145,0.44718,114.92,144.2,147.8,2023-01-26, 2023-02-02,151.20822656952623,-20.305131761442432
4060.429931640625,3925.0,7.0,4.55,0.22649,0.8569,0.00191,1.31254,-1.51452,0.46132,106.29,140.0,144.1,2023-01-26, 2023-02-02,147.28369567120626,-24.078571428571426
4060.429931640625,3930.0,7.0,4.55,0.23468,0.83657,0.00204,1.44053,-1.78162,0.47994,54.85,137.3,140.9,2023-01-26, 2023-02-02,144.03637003673066,-60.050983248361256
4060.429931640625,3935.0,7.0,4.55,0.22329,0.8395,0.00214,1.41976,-1.64351,0.47522,55.3,131.4,135.1,2023-01-26, 2023-02-02,138.3401611847853,-57.91476407914764
4060.429931640625,3940.0,7.0,4.55,0.22258,0.82915,0.00215,1.48002,-1.72794,0.48174,99.38,127.1,131.0,2023-01-26, 2023-02-02,134.03403477426536,-21.809598741148704
4060.429931640625,3945.0,7.0,4.55,0.22039,0.82064,0.00223,1.52896,-1.77976,0.48606,101.72,122.6,126.7,2023-01-26, 2023-02-02,129.56626963477356,-17.03099510603589
4060.429931640625,3950.0,7.0,4.55,0.2228,0.80579,0.00231,1.60416,-1.91154,0.49167,69.3,119.1,122.8,2023-01-26, 2023-02-02,125.78801174881757,-41.81360201511335
4060.429931640625,3955.0,7.0,4.55,0.21522,0.80341,0.00237,1.61802,-1.85159,0.4915,107.06,113.9,117.5,2023-01-26, 2023-02-02,120.60823286848428,-6.005267778753295
4060.429931640625,3960.0,7.0,4.55,0.22505,0.77942,0.00241,1.73314,-2.12927,0.49925,55.2,111.6,115.3,2023-01-26, 2023-02-02,118.0808000438683,-50.53763440860215
4060.429931640625,3965.0,7.0,4.55,0.21635,0.77641,0.00251,1.74887,-2.06035,0.49742,51.2,106.5,109.8,2023-01-26, 2023-02-02,112.7577181328952,-51.924882629107984
4060.429931640625,3970.0,7.0,4.55,0.21867,0.761,0.0026,1.81686,-2.18962,0.49918,88.59,103.0,106.5,2023-01-26, 2023-02-02,109.21997792014508,-13.990291262135917
4060.429931640625,3975.0,7.0,4.55,0.22054,0.74574,0.00267,1.88002,-2.31097,0.49936,75.5,99.6,103.2,2023-01-26, 2023-02-02,105.69504727107416,-24.196787148594375
4060.429931640625,3980.0,7.0,4.55,0.21509,0.73698,0.0027,1.91191,-2.29207,0.49711,87.68,95.0,98.4,2023-01-26, 2023-02-02,100.973540020183,-7.705263157894731
4060.429931640625,3985.0,7.0,4.55,0.21471,0.7241,0.00276,1.96034,-2.36027,0.49576,74.7,91.2,94.7,2023-01-26, 2023-02-02,97.17409320162324,-18.092105263157894
4060.429931640625,3990.0,7.0,4.55,0.21142,0.71253,0.00285,1.9997,-2.37769,0.49301,79.9,87.1,90.4,2023-01-26, 2023-02-02,92.90650686310346,-8.266360505166464
4060.429931640625,3995.0,7.0,4.55,0.21156,0.69706,0.00295,2.04859,-2.46366,0.48929,78.9,83.8,87.0,2023-01-26, 2023-02-02,89.32161153093784,-5.847255369928392
4060.429931640625,4000.0,7.0,4.55,0.21683,0.67884,0.00289,2.10465,-2.62075,0.48447,73.81,82.8,83.3,2023-01-26, 2023-02-02,86.79992505873224,-10.857487922705308
4060.429931640625,4005.0,7.0,4.55,0.21334,0.66626,0.00302,2.13763,-2.62595,0.48027,70.89,78.8,79.2,2023-01-26, 2023-02-02,82.66979070882417,-10.038071065989843
4060.429931640625,4010.0,7.0,4.55,0.21343,0.6503,0.00301,2.17599,-2.69934,0.47454,67.3,75.7,76.1,2023-01-26, 2023-02-02,79.30669639994949,-11.096433289299874
4060.429931640625,4015.0,7.0,4.55,0.21072,0.6362,0.00312,2.20562,-2.70398,0.46843,66.4,71.9,72.2,2023-01-26, 2023-02-02,75.44742034292995,-7.649513212795549
4060.429931640625,4020.0,7.0,4.55,0.21124,0.62093,0.00312,2.23751,-2.76088,0.4608,61.12,68.7,69.3,2023-01-26, 2023-02-02,72.31922888752933,-11.03347889374091
4060.429931640625,4025.0,7.0,4.55,0.20942,0.60523,0.00321,2.26358,-2.78782,0.45375,56.7,65.5,65.9,2023-01-26, 2023-02-02,68.7795180953658,-13.43511450381679
4060.429931640625,4030.0,7.0,4.55,0.20343,0.59144,0.00334,2.2842,-2.72621,0.44602,57.2,61.1,61.5,2023-01-26, 2023-02-02,64.41813732171477,-6.382978723404253
4060.429931640625,4035.0,7.0,4.55,0.20537,0.57385,0.00333,2.30652,-2.80047,0.43639,56.1,58.8,59.1,2023-01-26, 2023-02-02,61.824276694093896,-4.591836734693871
4060.429931640625,4040.0,7.0,4.55,0.20187,0.55862,0.00335,2.32206,-2.77148,0.4278,54.3,55.0,55.5,2023-01-26, 2023-02-02,58.13443017682266,-1.272727272727278
4060.429931640625,4045.0,7.0,4.55,0.20373,0.54128,0.00336,2.3356,-2.83691,0.4176,48.2,52.9,53.3,2023-01-26, 2023-02-02,55.69907273555828,-8.884688090737232
4060.429931640625,4050.0,7.0,4.55,0.20182,0.52406,0.00336,2.34367,-2.82572,0.40675,43.9,49.8,50.2,2023-01-26, 2023-02-02,52.51868779907363,-11.84738955823293
4060.429931640625,4055.0,7.0,4.55,0.19972,0.50723,0.00347,2.34826,-2.81862,0.39672,38.34,47.0,47.3,2023-01-26, 2023-02-02,49.37828873443186,-18.425531914893607
4060.429931640625,4060.0,7.0,4.55,0.19892,0.48982,0.00348,2.3487,-2.80876,0.38506,40.2,44.2,44.6,2023-01-26, 2023-02-02,46.613924419792966,-9.049773755656108
4060.429931640625,4065.0,7.0,4.55,0.19848,0.47254,0.00346,2.3443,-2.81339,0.37403,37.75,41.9,42.2,2023-01-26, 2023-02-02,44.01859140839656,-9.904534606205248
4060.429931640625,4070.0,7.0,4.55,0.1965,0.4551,0.00351,2.33527,-2.7692,0.36148,35.4,39.0,39.3,2023-01-26, 2023-02-02,41.16718306925327,-9.230769230769234
4060.429931640625,4075.0,7.0,4.55,0.19527,0.43769,0.00343,2.32115,-2.7422,0.34911,32.7,36.5,36.9,2023-01-26, 2023-02-02,38.5747923504789,-10.410958904109581
4060.429931640625,4080.0,7.0,4.55,0.19402,0.41939,0.00341,2.30373,-2.71019,0.33643,32.14,34.2,34.5,2023-01-26, 2023-02-02,36.06996501021831,-6.023391812865504
4060.429931640625,4085.0,7.0,4.55,0.19372,0.40245,0.00341,2.28064,-2.68606,0.32445,28.86,32.1,32.5,2023-01-26, 2023-02-02,33.867986682327,-10.09345794392524
4060.429931640625,4090.0,7.0,4.55,0.18931,0.38302,0.00344,2.24998,-2.59115,0.30949,23.3,29.2,29.6,2023-01-26, 2023-02-02,30.857693524683327,-20.20547945205479
4060.429931640625,4095.0,7.0,4.55,0.19024,0.36685,0.00338,2.21948,-2.57237,0.29802,24.85,27.6,27.9,2023-01-26, 2023-02-02,29.11128459178599,-9.96376811594203
4060.429931640625,4100.0,7.0,4.55,0.18876,0.34951,0.00331,2.18271,-2.51587,0.28422,24.8,25.6,25.9,2023-01-26, 2023-02-02,26.934810310119477,-3.1250000000000027
4060.429931640625,4105.0,7.0,4.55,0.18788,0.33227,0.00328,2.14129,-2.45908,0.27092,18.4,23.7,24.1,2023-01-26, 2023-02-02,24.98108783055545,-22.36286919831224
4060.429931640625,4110.0,7.0,4.55,0.18463,0.31267,0.00324,2.08927,-2.35383,0.25657,19.65,21.4,21.8,2023-01-26, 2023-02-02,22.634271550145517,-8.177570093457945
4060.429931640625,4120.0,7.0,4.55,0.18392,0.28096,0.00314,1.9893,-2.23927,0.23164,14.6,18.5,18.8,2023-01-26, 2023-02-02,19.41478366678075,-21.08108108108108
4060.429931640625,4125.0,7.0,4.55,0.18296,0.2644,0.00309,1.92975,-2.1546,0.21836,15.16,16.9,17.2,2023-01-26, 2023-02-02,17.818543316076784,-10.295857988165672
4060.429931640625,4130.0,7.0,4.55,0.1804,0.24638,0.00301,1.86297,-2.0528,0.20397,13.72,15.2,15.6,2023-01-26, 2023-02-02,16.017881934883917,-9.736842105263149
4060.429931640625,4140.0,7.0,4.55,0.1801,0.21741,0.00279,1.74029,-1.91163,0.18114,11.2,12.9,13.3,2023-01-26, 2023-02-02,13.566612020950402,-13.178294573643418
4060.429931640625,4150.0,7.0,4.55,0.17628,0.18561,0.00254,1.58292,-1.69129,0.15553,9.1,10.3,10.6,2023-01-26, 2023-02-02,10.856569586451997,-11.650485436893215
4060.429931640625,4175.0,7.0,4.55,0.17256,0.12515,0.00204,1.2223,-1.26864,0.1054,5.1,6.2,6.4,2023-01-26, 2023-02-02,6.384580271192021,-17.74193548387098
4060.429931640625,4200.0,7.0,4.55,0.16911,0.0788,0.00148,0.86826,-0.86525,0.06629,3.48,3.4,3.6,2023-01-26, 2023-02-02,3.4993942807947747,2.35294117647059
4060.429931640625,4225.0,7.0,4.55,0.16735,0.04657,0.00097,0.58349,-0.5606,0.03999,1.64,1.85,1.95,2023-01-26, 2023-02-02,1.8568009525082232,-11.35135135135136
4060.429931640625,4250.0,7.0,4.55,0.16812,0.02807,0.00068,0.38232,-0.35857,0.02376,1.03,1.0,1.1,2023-01-26, 2023-02-02,1.008003091764763,3.0000000000000027
4060.429931640625,4300.0,7.0,4.55,0.17298,0.00973,0.00026,0.16177,-0.14849,0.00905,0.3,0.3,0.4,2023-01-26, 2023-02-02,0.30991609261293,0.0
4060.429931640625,4400.0,7.0,4.55,0.2021,0.0024,8e-05,0.05199,-0.05179,0.00195,0.07,0.05,0.15,2023-01-26, 2023-02-02,0.079030026740579,40.00000000000001
4060.429931640625,4600.0,7.0,4.55,0.26677,0.00098,6e-05,0.01257,-0.0156,2e-05,0.05,0.0,0.05,2023-01-26, 2023-02-02,0.0165448948782576,inf
4060.429931640625,4800.0,7.0,4.55,0.34784,0.0001,1e-05,0.01005,-0.01596,0.00075,0.15,0.0,0.05,2023-01-26, 2023-02-02,0.0148203387232355,inf
4070.56005859375,3000.0,7.0,4.57,0.7507,0.9978,3e-05,0.0406,-0.29484,0.63242,857.74,1069.2,1073.6,2023-01-27, 2023-02-03,1073.35700637971,-19.77740366629256
4070.56005859375,3430.0,7.0,4.57,0.32994,0.99966,0.0,0.0033,-0.20194,0.72511,488.95,639.4,643.7,2023-01-27, 2023-02-03,643.5682728267439,-23.529871754770095
4070.56005859375,3440.0,7.0,4.57,0.37042,0.99837,-3e-05,0.01671,-0.22666,0.72631,479.1,629.5,633.7,2023-01-27, 2023-02-03,633.5982731585882,-23.89197776012708
4070.56005859375,3450.0,7.0,4.57,0.35817,0.99851,0.0,0.01407,-0.22224,0.72855,572.63,619.5,623.7,2023-01-27, 2023-02-03,623.6017959124656,-7.565778853914448
4070.56005859375,3500.0,7.0,4.57,0.46846,0.98749,6e-05,0.18741,-0.69611,0.72948,523.03,570.4,575.2,2023-01-27, 2023-02-03,574.419340825631,-8.304698457223003
4070.56005859375,3550.0,7.0,4.57,0.37921,0.99312,0.00012,0.10128,-0.41647,0.74541,497.61,519.7,524.5,2023-01-27, 2023-02-03,523.9420031492673,-4.250529151433525
4070.56005859375,3560.0,7.0,4.57,0.42476,0.98627,0.00014,0.20773,-0.70907,0.74031,437.78,510.5,515.3,2023-01-27, 2023-02-03,514.5143787617089,-14.24485798237023
4070.56005859375,3575.0,7.0,4.57,0.38379,0.99021,7e-05,0.14756,-0.52509,0.74726,321.26,495.1,499.7,2023-01-27, 2023-02-03,499.1527160858045,-35.112098565946276
4070.56005859375,3600.0,7.0,4.57,0.34908,0.99292,8e-05,0.11797,-0.44041,0.75515,456.8,469.8,474.6,2023-01-27, 2023-02-03,474.02179649109166,-2.7671349510429972
4070.56005859375,3610.0,7.0,4.57,0.34167,0.99204,7e-05,0.11818,-0.43712,0.75731,359.19,459.8,464.6,2023-01-27, 2023-02-03,464.0274206694071,-21.881252718573297
4070.56005859375,3620.0,7.0,4.57,0.00103,1.0,0.0,17.1268,0.0,0.0,397.59,449.4,454.0,2023-01-27, 2023-02-03,453.73137550817137,-11.528704939919894
4070.56005859375,3640.0,7.0,4.57,0.36357,0.98383,0.00021,0.23735,-0.71275,0.75504,379.64,430.6,435.4,2023-01-27, 2023-02-03,434.59824567944406,-11.834649326521141
4070.56005859375,3645.0,7.0,4.57,0.32208,0.99129,9e-05,0.13743,-0.46399,0.76331,381.9,424.9,429.7,2023-01-27, 2023-02-03,429.1023713274967,-10.12002824193928
4070.56005859375,3650.0,7.0,4.57,0.31775,0.99092,0.00015,0.13695,-0.46204,0.76424,318.42,419.9,424.7,2023-01-27, 2023-02-03,424.0992668046092,-24.167658966420568
4070.56005859375,3670.0,7.0,4.57,0.27402,0.99499,0.00012,0.07536,-0.33462,0.77244,349.96,399.9,404.1,2023-01-27, 2023-02-03,403.9057359838971,-12.488122030507627
4070.56005859375,3680.0,7.0,4.57,0.28277,0.99287,0.00013,0.10955,-0.39365,0.77267,201.6,389.9,394.4,2023-01-27, 2023-02-03,394.0069405322465,-48.29443447037702
4070.56005859375,3690.0,7.0,4.57,0.32964,0.98074,0.00019,0.27208,-0.74143,0.76377,335.69,380.8,385.5,2023-01-27, 2023-02-03,384.73515631953205,-11.846113445378155
4070.56005859375,3700.0,7.0,4.57,0.26281,0.99366,0.00015,0.09754,-0.36728,0.77675,357.3,370.0,374.2,2023-01-27, 2023-02-03,373.9794341578877,-3.4324324324324293
4070.56005859375,3705.0,7.0,4.57,0.31939,0.97967,0.00026,0.28396,-0.75065,0.76573,225.16,365.8,370.6,2023-01-27, 2023-02-03,369.7794874013857,-38.447238928376166
4070.56005859375,3710.0,7.0,4.57,0.31448,0.97975,0.00031,0.28679,-0.74757,0.76726,316.15,360.8,365.6,2023-01-27, 2023-02-03,364.76269942747376,-12.375277161862536
4070.56005859375,3720.0,7.0,4.57,0.2568,0.99261,0.00016,0.12066,-0.40072,0.77997,330.53,350.1,354.3,2023-01-27, 2023-02-03,354.0509939941444,-5.589831476720951
4070.56005859375,3725.0,7.0,4.57,0.24372,0.9943,8e-05,0.09617,-0.35886,0.78276,194.87,345.4,348.8,2023-01-27, 2023-02-03,348.98485811274213,-43.581354950781694
4070.56005859375,3730.0,7.0,4.57,0.23369,0.9949,8e-05,0.08222,-0.33576,0.78431,234.4,340.3,343.8,2023-01-27, 2023-02-03,343.9500678632212,-31.119600352630034
4070.56005859375,3735.0,7.0,4.57,0.29757,0.97733,0.00034,0.31106,-0.76807,0.77047,206.52,336.5,340.1,2023-01-27, 2023-02-03,339.84532403536286,-38.62704309063893
4070.56005859375,3740.0,7.0,4.57,0.23163,0.99348,0.00013,0.09546,-0.35349,0.78608,213.44,330.2,334.0,2023-01-27, 2023-02-03,333.9838353408163,-35.36038764385221
4070.56005859375,3750.0,7.0,4.57,0.24187,0.99084,0.00018,0.14544,-0.4291,0.78469,323.59,320.4,324.2,2023-01-27, 2023-02-03,324.1284220903608,0.9956304619225962
4070.56005859375,3760.0,7.0,4.57,0.27607,0.97741,0.00037,0.3167,-0.74144,0.77577,199.95,311.4,315.1,2023-01-27, 2023-02-03,314.8242893489596,-35.78998073217726
4070.56005859375,3765.0,7.0,4.57,0.26313,0.98054,0.00035,0.28135,-0.66188,0.77927,292.18,306.4,309.6,2023-01-27, 2023-02-03,309.6266680480953,-4.640992167101818
4070.56005859375,3770.0,7.0,4.57,0.22598,0.99036,0.00014,0.14767,-0.42226,0.78937,209.7,300.4,304.2,2023-01-27, 2023-02-03,304.1247514135639,-30.193075898801595
4070.56005859375,3775.0,7.0,4.57,0.27204,0.9729,0.00041,0.36761,-0.82161,0.77518,174.47,296.8,300.3,2023-01-27, 2023-02-03,300.04154457247705,-41.21630727762803
4070.56005859375,3780.0,7.0,4.57,0.26434,0.97414,0.00041,0.35066,-0.77636,0.77751,130.8,291.5,295.3,2023-01-27, 2023-02-03,294.9450494695316,-55.12864493996569
4070.56005859375,3790.0,7.0,4.57,0.25854,0.97209,0.0004,0.37118,-0.79929,0.77752,152.87,281.6,285.4,2023-01-27, 2023-02-03,285.014023892526,-45.713778409090914
4070.56005859375,3795.0,7.0,4.57,0.26133,0.96952,0.00045,0.40956,-0.86674,0.77585,157.78,277.0,280.5,2023-01-27, 2023-02-03,280.2235084494682,-43.03971119133574
4070.56005859375,3800.0,7.0,4.57,0.25634,0.96929,0.00046,0.41353,-0.86332,0.77652,291.32,271.9,275.6,2023-01-27, 2023-02-03,275.1994230767491,7.142331739610157
4070.56005859375,3805.0,7.0,4.57,0.2207,0.98305,0.00034,0.24554,-0.54947,0.79019,149.58,265.8,269.6,2023-01-27, 2023-02-03,269.4234436179281,-43.72460496613995
4070.56005859375,3810.0,7.0,4.57,0.25341,0.96523,0.00048,0.44864,-0.91107,0.77545,281.47,262.2,265.7,2023-01-27, 2023-02-03,265.38557416248386,7.349351639969504
4070.56005859375,3815.0,7.0,4.57,0.21992,0.97947,0.00039,0.28985,-0.60973,0.78892,144.7,256.0,259.8,2023-01-27, 2023-02-03,259.5627506069991,-43.47656250000001
4070.56005859375,3820.0,7.0,4.57,0.21914,0.97785,0.00035,0.31176,-0.63796,0.78878,222.09,251.1,254.9,2023-01-27, 2023-02-03,254.63388019998135,-11.553166069295099
4070.56005859375,3825.0,7.0,4.57,0.24564,0.96123,0.00058,0.49562,-0.96623,0.77512,168.93,247.4,251.0,2023-01-27, 2023-02-03,250.57696627306723,-31.717865804365395
4070.56005859375,3830.0,7.0,4.57,0.21741,0.9741,0.00042,0.35435,-0.69187,0.78786,267.58,241.3,245.1,2023-01-27, 2023-02-03,244.79116629866667,10.891007045171973
4070.56005859375,3835.0,7.0,4.57,0.24199,0.95754,0.00058,0.53756,-1.0203,0.77356,201.59,237.7,241.2,2023-01-27, 2023-02-03,240.78544695539225,-15.191417753470757
4070.56005859375,3840.0,7.0,4.57,0.23553,0.95755,0.00063,0.53199,-0.99213,0.77551,240.71,232.5,236.2,2023-01-27, 2023-02-03,235.6978835008963,3.5311827956989283
4070.56005859375,3845.0,7.0,4.57,0.23646,0.95362,0.00066,0.57445,-1.06074,0.77287,187.75,227.9,231.4,2023-01-27, 2023-02-03,230.9328832682363,-17.61737604212374
4070.56005859375,3850.0,7.0,4.57,0.21252,0.96621,0.0006,0.44665,-0.80557,0.78435,229.73,221.8,225.5,2023-01-27, 2023-02-03,225.14645692597745,3.5752930568079253
4070.56005859375,3855.0,7.0,4.57,0.23017,0.95012,0.00079,0.60581,-1.08605,0.77153,169.38,217.9,221.7,2023-01-27, 2023-02-03,221.0582703677228,-22.26709499770537
4070.56005859375,3860.0,7.0,4.57,0.22515,0.95051,0.00076,0.60803,-1.07036,0.77304,220.08,213.2,216.3,2023-01-27, 2023-02-03,216.0326231949639,3.2270168855534824
4070.56005859375,3865.0,7.0,4.57,0.22711,0.94454,0.00084,0.66162,-1.15566,0.76905,170.1,208.3,212.0,2023-01-27, 2023-02-03,211.3661535150577,-18.33893422947672
4070.56005859375,3870.0,7.0,4.57,0.21027,0.95332,0.0008,0.57923,-0.97811,0.77786,156.38,202.7,206.1,2023-01-27, 2023-02-03,205.7493103046154,-22.851504686729154
4070.56005859375,3875.0,7.0,4.57,0.21051,0.94802,0.00086,0.62581,-1.04329,0.7747,206.83,197.9,201.5,2023-01-27, 2023-02-03,200.97530506153728,4.512379989893889
4070.56005859375,3880.0,7.0,4.57,0.2102,0.94435,0.00094,0.66473,-1.09454,0.77226,204.37,193.2,196.7,2023-01-27, 2023-02-03,196.1941513457696,5.781573498964812
4070.56005859375,3885.0,7.0,4.57,0.21117,0.939,0.00098,0.71419,-1.16436,0.76853,146.27,188.5,192.1,2023-01-27, 2023-02-03,191.50712947501688,-22.403183023872675
4070.56005859375,3890.0,7.0,4.57,0.20948,0.9349,0.00105,0.75186,-1.21121,0.76562,172.22,183.8,187.3,2023-01-27, 2023-02-03,186.68631922750137,-6.300326441784556
4070.56005859375,3895.0,7.0,4.57,0.20933,0.93002,0.00109,0.79432,-1.2652,0.7626,196.58,179.1,182.6,2023-01-27, 2023-02-03,181.9789411123584,9.759910664433288
4070.56005859375,3900.0,7.0,4.57,0.20913,0.92389,0.00114,0.84561,-1.33595,0.75882,194.35,174.5,178.0,2023-01-27, 2023-02-03,177.29378890466796,11.375358166189109
4070.56005859375,3905.0,7.0,4.57,0.21012,0.9167,0.00124,0.90464,-1.42262,0.75335,148.64,170.1,173.4,2023-01-27, 2023-02-03,172.72575749233056,-12.61610817166373
4070.56005859375,3910.0,7.0,4.57,0.20693,0.91354,0.00127,0.93118,-1.44025,0.7514,185.0,165.1,168.7,2023-01-27, 2023-02-03,167.86352430033867,12.053301029678988
4070.56005859375,3915.0,7.0,4.57,0.21557,0.89757,0.00144,1.05747,-1.67299,0.73882,143.63,161.5,165.1,2023-01-27, 2023-02-03,164.02601957760726,-11.065015479876164
4070.56005859375,3920.0,7.0,4.57,0.20639,0.89944,0.00144,1.04197,-1.59222,0.74153,119.06,156.2,159.6,2023-01-27, 2023-02-03,158.6683267408489,-23.777208706786165
4070.56005859375,3925.0,7.0,4.57,0.20716,0.89199,0.00154,1.09926,-1.67075,0.73571,169.95,151.8,155.1,2023-01-27, 2023-02-03,154.21838261950916,11.956521739130418
4070.56005859375,3930.0,7.0,4.57,0.20681,0.88431,0.00156,1.15837,-1.75333,0.72954,168.0,147.3,150.8,2023-01-27, 2023-02-03,149.7034978927577,14.0529531568228
