Spot_Price,STRIKE,DTE,DTB3,C_IV,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_LAST,C_BID,C_ASK,QUOTE_DATE,EXPIRE_DATE,BS_Call_Price,Percentage_Change
4016.949951,3675,7,4.57,0.29709,0.98269,0.00023,0.2536,-0.90419,0.76221,248.51,345,348.3,1/24/2023, 2023-01-31,345.977873,-27.96811594
4016.949951,3680,7,4.57,0.2304,0.99627,0.0001,0.0673,-0.5586,0.77437,315.75,338.9,342.5,1/24/2023, 2023-01-31,340.2758759,-6.830923576
4016.949951,3685,7,4.57,0.23834,0.99395,0.00015,0.09513,-0.59922,0.77371,222.56,334.1,337.5,1/24/2023, 2023-01-31,335.3418077,-33.38521401
4016.949951,3690,7,4.57,0.28407,0.98205,0.00028,0.25965,-0.89807,0.76424,305.95,330,333.3,1/24/2023, 2023-01-31,330.9647764,-7.287878788
4016.949951,3700,7,4.57,0.28163,0.9798,0.00027,0.2862,-0.94005,0.76515,302.2,319.7,323.9,1/24/2023, 2023-01-31,321.0861571,-5.473881764
4016.949951,3710,7,4.57,0.22905,0.99227,0.00017,0.12052,-0.63052,0.778,224.76,309.2,312.6,1/24/2023, 2023-01-31,310.4209965,-27.30918499
4016.949951,3715,7,4.57,0.22536,0.99248,0.00019,0.12061,-0.62914,0.7792,161.6,304,307.8,1/24/2023, 2023-01-31,305.423103,-46.84210526
4016.949951,3720,7,4.57,0.26573,0.97899,0.00038,0.29545,-0.93076,0.76822,144.7,299.8,303.8,1/24/2023, 2023-01-31,301.1014814,-51.73448966
4016.949951,3725,7,4.57,0.22143,0.99187,0.00021,0.13457,-0.64484,0.78018,145,294.1,297.8,1/24/2023, 2023-01-31,295.4588803,-50.69704182
4016.949951,3730,7,4.57,0.00044,1,0,0,-0.48478,0.78896,141.89,288.8,292.3,1/24/2023, 2023-01-31,290.2176341,-50.86911357
4016.949951,3735,7,4.57,0.26399,0.97354,0.00039,0.35562,-1.02644,0.76655,140.9,285.3,289,1/24/2023, 2023-01-31,286.3774272,-50.61338941
4016.949951,3740,7,4.57,0.25215,0.97709,0.0004,0.32162,-0.95174,0.7704,131.2,279.9,283.9,1/24/2023, 2023-01-31,281.1742573,-53.12611647
4016.949951,3745,7,4.57,0.25553,0.97332,0.00041,0.36218,-1.02183,0.7688,188.7,275.4,278.9,1/24/2023, 2023-01-31,276.3776536,-31.48148148
4016.949951,3750,7,4.57,0.24568,0.97565,0.00037,0.33536,-0.96121,0.77126,278.2,270,273.9,1/24/2023, 2023-01-31,271.222361,3.037037037
4016.949951,3755,7,4.57,0.24507,0.97406,0.00047,0.35455,-0.98732,0.77165,250.42,265.4,268.7,1/24/2023, 2023-01-31,266.3203197,-5.644310475
4016.949951,3760,7,4.57,0.2405,0.97384,0.00048,0.35838,-0.9851,0.77172,117.56,260.1,264,1/24/2023, 2023-01-31,261.3101372,-54.80199923
4016.949951,3765,7,4.57,0.23597,0.97358,0.00041,0.36195,-0.98203,0.77295,120,255.1,259,1/24/2023, 2023-01-31,256.3009425,-52.95962368
4016.949951,3770,7,4.57,0.23852,0.96937,0.00053,0.40368,-1.04899,0.77029,112.86,250.6,254,1/24/2023, 2023-01-31,251.5072807,-54.96408619
4016.949951,3775,7,4.57,0.20527,0.98309,0.00033,0.2403,-0.76716,0.78378,241.19,244.5,248.2,1/24/2023, 2023-01-31,245.7733681,-1.353783231
4016.949951,3780,7,4.57,0.23536,0.96606,0.00059,0.44135,-1.09558,0.76934,256.7,240.7,244.3,1/24/2023, 2023-01-31,241.6932022,6.64727877
4016.949951,3785,7,4.57,0.20144,0.98171,0.00037,0.2674,-0.7947,0.78429,110.2,234.6,238.3,1/24/2023, 2023-01-31,235.8549644,-53.02642796
4016.949951,3790,7,4.57,0.22816,0.96412,0.00056,0.46497,-1.11443,0.77006,246.7,230.8,234.4,1/24/2023, 2023-01-31,231.7484782,6.889081456
4016.949951,3795,7,4.57,0.22548,0.96295,0.00065,0.47812,-1.12335,0.76978,221.5,225.8,229.5,1/24/2023, 2023-01-31,226.8134402,-1.904340124
4016.949951,3800,7,4.57,0.22322,0.96093,0.00064,0.49731,-1.14553,0.76932,214.66,220.9,224.6,1/24/2023, 2023-01-31,221.8989689,-2.824807605
4016.949951,3805,7,4.57,0.19685,0.97375,0.00054,0.35172,-0.88942,0.78263,133.03,214.9,218.7,1/24/2023, 2023-01-31,216.13905,-38.0967892
4016.949951,3810,7,4.57,0.21693,0.95743,0.00072,0.53056,-1.17367,0.76842,150.84,211.1,214.7,1/24/2023, 2023-01-31,212.0078642,-28.54571293
4016.949951,3815,7,4.57,0.21473,0.95551,0.00072,0.55037,-1.19325,0.76846,114.92,206.2,209.8,1/24/2023, 2023-01-31,207.1092038,-44.26770126
4016.949951,3820,7,4.57,0.21328,0.95169,0.00084,0.58433,-1.23597,0.76617,195.08,201.4,205,1/24/2023, 2023-01-31,202.2530601,-3.138033764
4016.949951,3825,7,4.57,0.20971,0.95111,0.00084,0.5922,-1.23111,0.76662,195.31,196.4,200,1/24/2023, 2023-01-31,197.3009456,-0.554989817
4016.949951,3830,7,4.57,0.20653,0.94888,0.00091,0.61295,-1.24855,0.76588,100.45,191.5,195.1,1/24/2023, 2023-01-31,192.3711595,-47.54569191
4016.949951,3835,7,4.57,0.20394,0.94568,0.00092,0.64017,-1.27679,0.76411,126.5,186.6,190.3,1/24/2023, 2023-01-31,187.4766579,-32.2079314
4016.949951,3840,7,4.57,0.18469,0.95805,0.00085,0.52279,-1.06367,0.77586,186.4,180.7,184.4,1/24/2023, 2023-01-31,181.7630633,3.154399557
4016.949951,3845,7,4.57,0.18141,0.9562,0.00085,0.54681,-1.08267,0.77441,81.2,175.8,179.5,1/24/2023, 2023-01-31,176.8133159,-53.81114903
4016.949951,3850,7,4.57,0.19758,0.93643,0.00113,0.72368,-1.35355,0.75934,168.23,172.1,175.7,1/24/2023, 2023-01-31,172.921572,-2.248692621
4016.949951,3855,7,4.57,0.17963,0.94805,0.00104,0.625,-1.16549,0.76967,83.7,166.2,169.9,1/24/2023, 2023-01-31,167.162711,-49.63898917
4016.949951,3860,7,4.57,0.18965,0.93243,0.00122,0.76379,-1.37047,0.75747,128.55,162.2,165.9,1/24/2023, 2023-01-31,163.0263123,-20.7459926
4016.949951,3865,7,4.57,0.18774,0.92864,0.00126,0.79931,-1.40217,0.75534,66.6,157.4,161.1,1/24/2023, 2023-01-31,158.2230741,-57.68742058
4016.949951,3870,7,4.57,0.18631,0.92283,0.00134,0.84522,-1.45082,0.75187,160.75,152.7,156.4,1/24/2023, 2023-01-31,153.4698427,5.271774722
4016.949951,3875,7,4.57,0.18098,0.92226,0.00141,0.85345,-1.43243,0.75178,61.6,147.9,151.1,1/24/2023, 2023-01-31,148.4419899,-58.35023665
4016.949951,3880,7,4.57,0.18189,0.91343,0.00152,0.92495,-1.52309,0.74575,74,143.2,146.9,1/24/2023, 2023-01-31,143.8992348,-48.32402235
4016.949951,3885,7,4.57,0.18125,0.90695,0.00158,0.97485,-1.57379,0.7414,73.2,138.6,142.2,1/24/2023, 2023-01-31,139.2720427,-47.18614719
4016.949951,3890,7,4.57,0.18229,0.89695,0.00167,1.0511,-1.66969,0.73373,112.9,134.4,137.7,1/24/2023, 2023-01-31,134.8332626,-15.99702381
4016.949951,3895,7,4.57,0.17744,0.89372,0.00179,1.07327,-1.6642,0.73216,56.66,129.3,132.9,1/24/2023, 2023-01-31,129.8774647,-56.17942769
4016.949951,3900,7,4.57,0.17412,0.88885,0.00183,1.10856,-1.68191,0.72862,119.74,124.8,127.8,1/24/2023, 2023-01-31,125.0757457,-4.054487179
4016.949951,3905,7,4.57,0.17489,0.87739,0.00201,1.18839,-1.77992,0.72003,115.26,120.3,123.8,1/24/2023, 2023-01-31,120.714449,-4.189526185
4016.949951,3910,7,4.57,0.17401,0.86837,0.00206,1.24616,-1.83356,0.7132,114.98,115.8,119.3,1/24/2023, 2023-01-31,116.22976,-0.708117444
4016.949951,3915,7,4.57,0.16659,0.86656,0.00223,1.25789,-1.79293,0.71334,78.4,110.7,114.1,1/24/2023, 2023-01-31,111.0323555,-29.17795845
4016.949951,3920,7,4.57,0.17103,0.84921,0.00238,1.36461,-1.94236,0.69937,87.41,106.9,110.4,1/24/2023, 2023-01-31,107.2419127,-18.23199252
4016.949951,3925,7,4.57,0.16547,0.84546,0.00246,1.39048,-1.9178,0.69629,83.28,102,105.3,1/24/2023, 2023-01-31,102.2874957,-18.35294118
4016.949951,3930,7,4.57,0.16685,0.83003,0.00264,1.47877,-2.02942,0.68398,67.3,98.3,101.2,1/24/2023, 2023-01-31,98.25877465,-31.53611394
4016.949951,3935,7,4.57,0.1668,0.81676,0.00276,1.5511,-2.10481,0.6739,107.88,93.9,97.4,1/24/2023, 2023-01-31,94.11587853,14.88817891
4016.949951,3940,7,4.57,0.16524,0.80448,0.00289,1.61614,-2.16186,0.66384,72.26,89.7,93.2,1/24/2023, 2023-01-31,89.81881826,-19.4425864
4016.949951,3945,7,4.57,0.16002,0.79675,0.00307,1.65256,-2.14152,0.65868,85.81,84.9,88.3,1/24/2023, 2023-01-31,85.0132774,1.071849234
4016.949951,3950,7,4.57,0.1608,0.7806,0.00314,1.72804,-2.22258,0.6455,80.97,81.2,84.3,1/24/2023, 2023-01-31,81.17887516,-0.283251232
4016.949951,3955,7,4.57,0.16322,0.76137,0.00328,1.81228,-2.33523,0.63035,85.93,77.8,80.9,1/24/2023, 2023-01-31,77.71618817,10.44987147
4016.949951,3960,7,4.57,0.16125,0.74558,0.0034,1.87382,-2.38253,0.61777,73.17,73.9,76.9,1/24/2023, 2023-01-31,73.60406404,-0.98782138
4016.949951,3965,7,4.57,0.16028,0.72985,0.00353,1.93166,-2.4214,0.60556,66.3,70.1,72.8,1/24/2023, 2023-01-31,69.73814328,-5.420827389
4016.949951,3970,7,4.57,0.15904,0.71322,0.00369,1.98884,-2.45836,0.59184,64.41,66.3,68.9,1/24/2023, 2023-01-31,65.90312296,-2.850678733
4016.949951,3975,7,4.57,0.15669,0.69695,0.00386,2.04104,-2.4807,0.57922,63.1,63.4,64,1/24/2023, 2023-01-31,61.93678422,-0.47318612
4016.949951,3980,7,4.57,0.15749,0.67626,0.0039,2.09853,-2.54343,0.5622,57.7,60.2,60.7,1/24/2023, 2023-01-31,58.6687422,-4.15282392
4016.949951,3985,7,4.57,0.1582,0.65569,0.00397,2.1507,-2.59898,0.5454,54.3,57.1,57.5,1/24/2023, 2023-01-31,55.49479481,-4.903677758
4016.949951,3990,7,4.57,0.15765,0.63616,0.00407,2.19483,-2.64016,0.52909,46.69,53.5,54.8,1/24/2023, 2023-01-31,52.17116594,-12.72897196
4016.949951,3995,7,4.57,0.15373,0.61782,0.00419,2.22856,-2.60801,0.51504,49.5,50,50.3,1/24/2023, 2023-01-31,48.2372371,-1
4016.949951,4000,7,4.57,0.1536,0.59675,0.00432,2.26198,-2.62106,0.49742,45.97,46.8,47.2,1/24/2023, 2023-01-31,45.20200885,-1.773504274
4016.949951,4005,7,4.57,0.15375,0.57462,0.00437,2.29032,-2.64577,0.47885,43.58,44,44.4,1/24/2023, 2023-01-31,42.34100961,-0.954545455
4016.949951,4010,7,4.57,0.15347,0.55265,0.00436,2.31027,-2.65492,0.46092,35.48,41.2,41.6,1/24/2023, 2023-01-31,39.50129754,-13.88349515
4016.949951,4015,7,4.57,0.1501,0.5313,0.00449,2.32403,-2.60799,0.44311,36.21,37.8,38.2,1/24/2023, 2023-01-31,36.09297438,-4.206349206
4016.949951,4020,7,4.57,0.14949,0.50854,0.00455,2.33106,-2.58975,0.42456,35.45,35.1,35.4,1/24/2023, 2023-01-31,33.40962402,0.997150997
4016.949951,4025,7,4.57,0.15096,0.48554,0.00453,2.32998,-2.60164,0.40626,28.1,33,33.4,1/24/2023, 2023-01-31,31.30687841,-14.84848485
4016.949951,4030,7,4.57,0.14998,0.46305,0.0045,2.32112,-2.56526,0.38662,30.6,30.5,30.8,1/24/2023, 2023-01-31,28.77975437,0.327868852
4016.949951,4035,7,4.57,0.14721,0.43921,0.00461,2.30409,-2.48785,0.36789,26.85,27.6,27.9,1/24/2023, 2023-01-31,25.9815854,-2.717391304
4016.949951,4040,7,4.57,0.14741,0.41663,0.00451,2.28044,-2.45679,0.34859,24.3,25.6,25.9,1/24/2023, 2023-01-31,23.95704525,-5.078125
4016.949951,4045,7,4.57,0.14756,0.39414,0.00445,2.24961,-2.41854,0.33034,23.5,23.7,24,1/24/2023, 2023-01-31,22.03781817,-0.843881857
4016.949951,4050,7,4.57,0.14741,0.37184,0.00435,2.21092,-2.3566,0.31128,20.2,21.7,22,1/24/2023, 2023-01-31,20.16975949,-6.912442396
4016.949951,4055,7,4.57,0.14348,0.34704,0.00438,2.15664,-2.23049,0.29062,20.53,19.1,19.4,1/24/2023, 2023-01-31,17.64585309,7.486910995
4016.949951,4060,7,4.57,0.14423,0.32624,0.00428,2.10529,-2.17618,0.2734,15.49,17.6,17.9,1/24/2023, 2023-01-31,16.20183445,-11.98863636
4016.949951,4065,7,4.57,0.14315,0.30321,0.00417,2.04151,-2.0811,0.25402,15.93,15.8,16.1,1/24/2023, 2023-01-31,14.50704203,0.82278481
4016.949951,4070,7,4.57,0.14332,0.2839,0.00404,1.97985,-2.01676,0.23792,12,14.5,14.8,1/24/2023, 2023-01-31,13.1624076,-17.24137931
4016.949951,4075,7,4.57,0.14293,0.26409,0.00389,1.91037,-1.93493,0.22164,13,13.1,13.5,1/24/2023, 2023-01-31,11.81743496,-0.763358779
4016.949951,4080,7,4.57,0.14172,0.24222,0.00377,1.82725,-1.81807,0.20402,9.8,11.6,11.9,1/24/2023, 2023-01-31,10.43689962,-15.51724138
4016.949951,4085,7,4.57,0.14232,0.22449,0.00361,1.75131,-1.73452,0.18864,8.6,10.5,10.8,1/24/2023, 2023-01-31,9.460406113,-18.0952381
4016.949951,4090,7,4.57,0.14134,0.20676,0.00346,1.66883,-1.64051,0.17406,7.6,9.4,9.7,1/24/2023, 2023-01-31,8.32119413,-19.14893617
4016.949951,4095,7,4.57,0.13875,0.18624,0.00327,1.56494,-1.50211,0.15599,7.66,8.1,8.3,1/24/2023, 2023-01-31,7.053458519,-5.432098765
4016.949951,4100,7,4.57,0.14015,0.17199,0.00315,1.4913,-1.43389,0.14529,7.38,7.4,7.6,1/24/2023, 2023-01-31,6.444936707,-0.27027027
4016.949951,4105,7,4.57,0.13928,0.15619,0.0029,1.39946,-1.32984,0.1315,6.38,6.5,6.7,1/24/2023, 2023-01-31,5.602039548,-1.846153846
4016.949951,4110,7,4.57,0.13906,0.14126,0.00276,1.30826,-1.22944,0.11853,5.22,5.7,5.9,1/24/2023, 2023-01-31,4.91985141,-8.421052632
4016.949951,4115,7,4.57,0.13857,0.12759,0.00256,1.21852,-1.13472,0.10751,4.6,5,5.2,1/24/2023, 2023-01-31,4.276986913,-8
4016.949951,4120,7,4.57,0.13742,0.11398,0.00244,1.12347,-1.03051,0.09604,4.02,4.3,4.5,1/24/2023, 2023-01-31,3.637151993,-6.511627907
4016.949951,4125,7,4.57,0.1377,0.10307,0.00227,1.04486,-0.95334,0.08681,3.45,3.8,4,1/24/2023, 2023-01-31,3.200965167,-9.210526316
4016.949951,4130,7,4.57,0.137,0.09135,0.00207,0.96224,-0.86975,0.07768,3.3,3.3,3.5,1/24/2023, 2023-01-31,2.7297361,0
4016.949951,4135,7,4.57,0.13826,0.0832,0.00194,0.89239,-0.80387,0.0694,3,2.95,3.1,1/24/2023, 2023-01-31,2.463563748,1.694915254
4016.949951,4140,7,4.57,0.1371,0.07358,0.00173,0.81639,-0.72768,0.06226,2.05,2.55,2.7,1/24/2023, 2023-01-31,2.054644812,-19.60784314
4016.949951,4145,7,4.57,0.13704,0.06452,0.00155,0.73982,-0.65164,0.05499,1.78,2.2,2.3,1/24/2023, 2023-01-31,1.768220257,-19.09090909
4016.949951,4150,7,4.57,0.13716,0.05773,0.00141,0.6772,-0.59325,0.04911,1.95,1.9,2.05,1/24/2023, 2023-01-31,1.526911518,2.631578947
4016.949951,4155,7,4.57,0.13723,0.05121,0.00127,0.61196,-0.53167,0.0435,1.67,1.65,1.75,1/24/2023, 2023-01-31,1.312590444,1.212121212
4016.949951,4160,7,4.57,0.13807,0.04609,0.00117,0.55991,-0.48416,0.03811,1.2,1.45,1.55,1/24/2023, 2023-01-31,1.160300668,-17.24137931
4016.949951,4165,7,4.57,0.13795,0.04068,0.00107,0.50632,-0.43406,0.03434,1.05,1.25,1.35,1/24/2023, 2023-01-31,0.985499884,-16
4016.949951,4170,7,4.57,0.13885,0.03647,0.00096,0.46231,-0.3952,0.0306,0.95,1.1,1.2,1/24/2023, 2023-01-31,0.871627298,-13.63636364
4016.949951,4175,7,4.57,0.13856,0.03221,0.00087,0.41748,-0.35542,0.02732,1.1,0.95,1.05,1/24/2023, 2023-01-31,0.731112694,15.78947368
4016.949951,4180,7,4.57,0.14016,0.0289,0.00085,0.3845,-0.32751,0.02475,0.85,0.85,0.95,1/24/2023, 2023-01-31,0.666487695,0
4016.949951,4185,7,4.57,0.14084,0.02567,0.00074,0.35108,-0.29873,0.02189,0.75,0.75,0.85,1/24/2023, 2023-01-31,0.582815354,0
4016.949951,4190,7,4.57,0.14108,0.0229,0.00063,0.31744,-0.2686,0.01979,1.55,0.65,0.75,1/24/2023, 2023-01-31,0.498572428,138.4615385
4016.949951,4195,7,4.57,0.14125,0.02033,0.00063,0.28273,-0.23662,0.01635,1.15,0.55,0.65,1/24/2023, 2023-01-31,0.424154586,109.0909091
4016.949951,4200,7,4.57,0.14309,0.01786,0.00052,0.26224,-0.22124,0.01508,0.5,0.5,0.6,1/24/2023, 2023-01-31,0.39244571,0
4016.949951,4205,7,4.57,0.14425,0.01691,0.0005,0.242,-0.20499,0.01424,0.55,0.45,0.55,1/24/2023, 2023-01-31,0.351134336,22.22222222
4016.949951,4210,7,4.57,0.14392,0.01415,0.00043,0.21416,-0.17873,0.01244,0.15,0.4,0.45,1/24/2023, 2023-01-31,0.290299679,-62.5
4016.949951,4215,7,4.57,0.14628,0.01358,0.00039,0.2016,-0.17096,0.01127,0.45,0.35,0.45,1/24/2023, 2023-01-31,0.277266541,28.57142857
4016.949951,4220,7,4.57,0.14651,0.0116,0.0004,0.18201,-0.15312,0.01052,0.35,0.3,0.4,1/24/2023, 2023-01-31,0.236031792,16.66666667
4016.949951,4225,7,4.57,0.1462,0.01001,0.00032,0.1611,-0.13436,0.00923,0.32,0.25,0.35,1/24/2023, 2023-01-31,0.194401459,28
4016.949951,4230,7,4.57,0.1484,0.00982,0.00028,0.14864,-0.12498,0.00838,0.32,0.25,0.3,1/24/2023, 2023-01-31,0.18500947,28
4016.949951,4235,7,4.57,0.14965,0.00844,0.00026,0.13732,-0.1148,0.00745,0.2,0.2,0.3,1/24/2023, 2023-01-31,0.166842195,0
4016.949951,4240,7,4.57,0.14838,0.00697,0.00025,0.11575,-0.09463,0.00581,0.1,0.15,0.25,1/24/2023, 2023-01-31,0.129211107,-33.33333333
4016.949951,4245,7,4.57,0.15074,0.00677,0.00027,0.11366,-0.09505,0.00627,0.2,0.15,0.25,1/24/2023, 2023-01-31,0.124847361,33.33333333
4016.949951,4250,7,4.57,0.15395,0.00724,0.00021,0.11215,-0.0954,0.00625,0.2,0.15,0.25,1/24/2023, 2023-01-31,0.127200987,33.33333333
4016.949951,4255,7,4.57,0.15151,0.00488,0.00013,0.09002,-0.07474,0.00492,0.72,0.1,0.2,1/24/2023, 2023-01-31,0.0912794,620
4016.949951,4260,7,4.57,0.15482,0.00493,0.00015,0.08796,-0.07432,0.0045,1.3,0.1,0.2,1/24/2023, 2023-01-31,0.094246913,1200
4016.949951,4265,7,4.57,0.15776,0.00525,0.00018,0.08683,-0.07462,0.00412,0.1,0.1,0.2,1/24/2023, 2023-01-31,0.095032799,0
4016.949951,4270,7,4.57,0.15698,0.00401,0.00017,0.07556,-0.06371,0.00337,0.35,0.1,0.15,1/24/2023, 2023-01-31,0.075759689,250
4016.949951,4275,7,4.57,0.15942,0.00399,0.00017,0.07412,-0.06414,0.00415,0.15,0.1,0.15,1/24/2023, 2023-01-31,0.074304255,50
4016.949951,4280,7,4.57,0.15922,0.00367,0.00012,0.06262,-0.05229,0.00303,0.4,0.05,0.15,1/24/2023, 2023-01-31,0.061397448,700
4016.949951,4290,7,4.57,0.16377,0.00304,0.0001,0.06014,-0.05255,0.00339,0.15,0.05,0.15,1/24/2023, 2023-01-31,0.058255347,200
4016.949951,4300,7,4.57,0.16958,0.00343,0.00012,0.05938,-0.05245,0.00246,0.1,0.05,0.15,1/24/2023, 2023-01-31,0.060161762,100
4016.949951,4310,7,4.57,0.16992,0.00248,6.00E-05,0.04627,-0.04088,0.00247,0.07,0.05,0.1,1/24/2023, 2023-01-31,0.043780867,40
4016.949951,4320,7,4.57,0.17535,0.00222,0.0001,0.04483,-0.0407,0.0018,0.1,0.05,0.1,1/24/2023, 2023-01-31,0.04461598,100
4016.949951,4325,7,4.57,0.17749,0.00249,7.00E-05,0.04513,-0.04103,0.00181,0.1,0.05,0.1,1/24/2023, 2023-01-31,0.043420981,100
4016.949951,4330,7,4.57,0.17968,0.00255,0.00011,0.04455,-0.04158,0.00206,0.07,0.05,0.1,1/24/2023, 2023-01-31,0.04243066,40
4016.949951,4340,7,4.57,0.18464,0.00287,0.0001,0.04287,-0.04125,0.00168,0.1,0.05,0.1,1/24/2023, 2023-01-31,0.042120772,100
4016.949951,4350,7,4.57,0.18975,0.00245,3.00E-05,0.04233,-0.04143,0.00175,0.1,0.05,0.1,1/24/2023, 2023-01-31,0.042273136,100
4016.219971,3450,7,4.56,0.40551,0.99478,0.0001,0.07877,-0.19296,0.72319,519.85,565.3,568.2,1/25/2023, 2023-02-01,569.4419799,-8.039978772
4016.219971,3625,7,4.56,0.27742,0.9942,6.00E-05,0.08813,-0.17679,0.76218,220.63,390.6,393.1,1/25/2023, 2023-02-01,394.5489735,-43.51510497
4016.219971,3640,7,4.56,0.26551,0.99394,0.00014,0.08801,-0.17179,0.76498,377.66,375.6,378.1,1/25/2023, 2023-02-01,379.5513769,0.548455804
4016.219971,3650,7,4.56,0.30326,0.985,0.00025,0.2121,-0.41096,0.75959,208.78,366.2,368.8,1/25/2023, 2023-02-01,370.0032782,-42.98743856
4016.219971,3670,7,4.56,0.2957,0.98257,0.00022,0.24829,-0.47063,0.76096,347.94,346.4,349,1/25/2023, 2023-02-01,350.1475063,0.444572748
4016.219971,3685,7,4.56,0.29015,0.97997,0.00026,0.27593,-0.51241,0.76267,331.28,331.6,334.1,1/25/2023, 2023-02-01,335.2775559,-0.096501809
4016.219971,3695,7,4.56,0.28116,0.97995,0.0003,0.28041,-0.50781,0.76465,321.33,321.6,324.1,1/25/2023, 2023-02-01,325.2624362,-0.083955224
4016.219971,3700,7,4.56,0.27222,0.98099,0.00026,0.26036,-0.45871,0.76721,295.83,316.4,319,1/25/2023, 2023-02-01,320.1669359,-6.501264223
4016.219971,3725,7,4.56,0.26079,0.97717,0.00034,0.31048,-0.52618,0.76802,232.27,291.7,294.2,1/25/2023, 2023-02-01,295.3582497,-20.37367158
4016.219971,3730,7,4.56,0.25959,0.97513,0.00033,0.32854,-0.55341,0.76784,227.83,286.8,289.3,1/25/2023, 2023-02-01,290.4285442,-20.56136681
4016.219971,3750,7,4.56,0.24766,0.97213,0.00039,0.36453,-0.58763,0.76994,128.47,267,269.4,1/25/2023, 2023-02-01,270.5533684,-51.88389513
4016.219971,3770,7,4.56,0.22376,0.97503,0.00049,0.33946,-0.50483,0.77545,116.43,246.7,249.2,1/25/2023, 2023-02-01,250.3622508,-52.80502635
4016.219971,3775,7,4.56,0.21638,0.97591,0.00044,0.32549,-0.47278,0.77754,149.5,241.7,244,1/25/2023, 2023-02-01,245.2819736,-38.14646256
4016.219971,3800,7,4.56,0.22274,0.95685,0.00072,0.52636,-0.76949,0.76705,155.15,217.8,220.2,1/25/2023, 2023-02-01,221.1663897,-28.76492195
4016.219971,3810,7,4.56,0.22215,0.95036,0.00075,0.59668,-0.86935,0.76279,146.49,208.3,210.6,1/25/2023, 2023-02-01,211.5355139,-29.67354777
4016.219971,3815,7,4.56,0.21169,0.95384,0.0008,0.56084,-0.78136,0.76737,177.62,203,205.2,1/25/2023, 2023-02-01,206.2627828,-12.50246305
4016.219971,3820,7,4.56,0.21111,0.94936,0.00087,0.6007,-0.83625,0.76468,174.04,198.2,200.5,1/25/2023, 2023-02-01,201.4414324,-12.18970737
4016.219971,3825,7,4.56,0.20996,0.94592,0.00085,0.63407,-0.87754,0.76271,169.41,193.4,195.7,1/25/2023, 2023-02-01,196.6072129,-12.40434333
4016.219971,3830,7,4.56,0.20744,0.94445,0.00095,0.65465,-0.89455,0.7627,150.11,188.5,190.8,1/25/2023, 2023-02-01,191.7136764,-20.36604775
4016.219971,3840,7,4.56,0.21339,0.92733,0.00113,0.79984,-1.12552,0.75002,175.05,179.6,182,1/25/2023, 2023-02-01,182.6214467,-2.533407572
4016.219971,3850,7,4.56,0.20373,0.92471,0.0012,0.82397,-1.10988,0.75051,82.29,169.6,172,1/25/2023, 2023-02-01,172.6252286,-51.47995283
4016.219971,3860,7,4.56,0.20888,0.90733,0.00132,0.96786,-1.33538,0.7368,99.07,161,163.2,1/25/2023, 2023-02-01,163.7521001,-38.46583851
4016.219971,3865,7,4.56,0.20787,0.90108,0.00139,1.01421,-1.39405,0.73259,132.6,156.4,158.6,1/25/2023, 2023-02-01,159.0997683,-15.2173913
4016.219971,3870,7,4.56,0.20796,0.89317,0.00153,1.07126,-1.47428,0.72664,152.83,151.9,154.2,1/25/2023, 2023-02-01,154.5735183,0.612244898
4016.219971,3875,7,4.56,0.20605,0.88748,0.00159,1.11277,-1.51798,0.72271,115.95,147.3,149.5,1/25/2023, 2023-02-01,149.8941749,-21.28309572
4016.219971,3880,7,4.56,0.20084,0.88528,0.00169,1.13363,-1.5124,0.72212,134.35,142.4,144.5,1/25/2023, 2023-02-01,144.9118969,-5.653089888
4016.219971,3885,7,4.56,0.2013,0.87567,0.00179,1.19814,-1.60551,0.71422,128.38,138.1,140.2,1/25/2023, 2023-02-01,140.5053806,-7.038377987
4016.219971,3890,7,4.56,0.20848,0.85754,0.00182,1.31412,-1.82793,0.70056,90.61,134.7,136.9,1/25/2023, 2023-02-01,136.9015045,-32.73199703
4016.219971,3895,7,4.56,0.20192,0.85608,0.00194,1.32572,-1.78733,0.69966,138.08,129.6,131.7,1/25/2023, 2023-02-01,131.8098227,6.543209877
4016.219971,3900,7,4.56,0.20114,0.84619,0.00202,1.38351,-1.86201,0.6923,129.14,125.3,127.4,1/25/2023, 2023-02-01,127.4078138,3.064644852
4016.219971,3905,7,4.56,0.20054,0.83706,0.0021,1.43844,-1.93033,0.68546,84.32,121,123.1,1/25/2023, 2023-02-01,123.0711714,-30.31404959
4016.219971,3910,7,4.56,0.19977,0.8266,0.00223,1.49627,-2.00491,0.67705,75.88,116.8,118.9,1/25/2023, 2023-02-01,118.7589228,-35.03424658
4016.219971,3915,7,4.56,0.19568,0.81962,0.00228,1.53265,-2.01312,0.67318,83.1,112.1,114.2,1/25/2023, 2023-02-01,114.0382479,-25.86975914
4016.219971,3920,7,4.56,0.19532,0.80771,0.0024,1.59383,-2.09564,0.66326,109.05,108,110.2,1/25/2023, 2023-02-01,109.8624256,0.972222222
4016.219971,3925,7,4.56,0.19724,0.7934,0.00246,1.66583,-2.21431,0.65226,72.9,104.4,106.5,1/25/2023, 2023-02-01,106.0838623,-30.17241379
4016.219971,3930,7,4.56,0.19666,0.78124,0.0026,1.72229,-2.28579,0.64285,101.46,100.4,102.5,1/25/2023, 2023-02-01,102.0047856,1.055776892
